user_key,created_at,created_str,retweet_count,favorite_count,text
ten_gop,1.47E+12,7/28/16 1:53,24,27,Reminder for those who think Trump is anti-Semitic: he has three beautiful JEWISH grandchildren! https://t.co/GxGCrwCvEf
ten_gop,1.47E+12,7/28/16 2:54,233,66,"This Muslim hangs children on fence to use them as human shields. 
Feel the #ReligionofPeace! https://t.co/99WVhybqv2"
ten_gop,1.47E+12,7/28/16 3:28,519,346,"Burqa isn't traditional dress! See what women used to wear before Muslims gained influence! 
Islam kills diversity! https://t.co/6YQdo3ZX1D"
ten_gop,1.47E+12,7/28/16 15:56,604,307,"RT if you also think we need to ban these hideous veils in public!
#BanTheBurka #BanIslam https://t.co/ifTSXCd241"
ten_gop,1.47E+12,7/28/16 16:57,3,6,"For the Clinton crime family, selling out US national security is a family business! https://t.co/qzujsbaZwa"
ten_gop,1.47E+12,7/28/16 17:59,270,216,"Islamophobia - ""A word created by fascists and used by cowards to manipulate morons."" ~ Christopher Hitchens https://t.co/Jy0CD5Fs7k"
ten_gop,1.47E+12,7/28/16 22:41,11,5,"Some inconvenient facts for #BlackLivesMatter
RT to spread awareness! https://t.co/iMx3YqfxUa"
ten_gop,1.47E+12,7/28/16 23:05,0,0,He came to the US legally! He supports #Trump2016! https://t.co/ybT3iMaDZM
ten_gop,1.47E+12,7/28/16 23:44,169,149,"When the house is crooked, check the foundation! 
#CrookedHillary 
#NeverHillary https://t.co/qjnYLVA8PE"
ten_gop,1.47E+12,7/29/16 0:19,127,68,"While radical Muslims are busy beheading Christians, 'moderate' Muslims entertain themselves by burning flags! https://t.co/gwFW66RuDK"
ten_gop,1.47E+12,7/29/16 0:24,0,0,"Latinos &amp; Blacks for Trump! 
The best way to piss liberals off is to show this pic!
Try it! _ôïç https://t.co/3pbS1IWqNX"
ten_gop,1.47E+12,7/29/16 1:20,409,346,"Hillary spending $500,000 a day with ads against Trump, that money would cover all needs of homeless VETERANS! https://t.co/Y7BXadYfRO"
ten_gop,1.47E+12,7/29/16 1:56,205,161,#CrookedHillary has more security on her book tour than she provided to our diplomats in #Benghazi! https://t.co/RAFdEGcbcC
ameliebaldwin,1.47E+12,7/29/16 7:34,0,0,RT @gerfingerpoken: Defund Hillary Clinton Planned Parenthood Baby Body Chop Shop: https://t.co/11ra2FcYD6 - #Prolife #DefundPP  - https://äó_
ameliebaldwin,1.47E+12,7/29/16 7:34,0,0,"RT @gerfingerpoken: (IBD) Hillary Clinton's Anti-Israel, Pro-Hezbollah Donor https://t.co/vI5MCb7g8d  - #PJNET @IBDEditorials https://t.co/äó_"
ameliebaldwin,1.47E+12,7/29/16 7:34,0,0,RT @1VoiceMatters: How about a woman who is CRIMINALLY NEGLIGENT in dealing National Security? #ImNotWithHer _ôÖ__ôïçäù_¥Ÿè_ôˆ__ôˆŸ https://t.co/bnbQmouxBA
ameliebaldwin,1.47E+12,7/29/16 7:34,0,0,RT @Jenn_Abrams: Saying #ImWithHer equals #IHateMyCountryAndWantItDestroyed
ameliebaldwin,1.47E+12,7/29/16 7:34,0,0,"RT @_CFJ_: #ImWithHer because she cares about the little Peons
Just like @POtuS #Obama
#FeelTheBern
#QuantitativeEasing https://t.co/dhmAäó_"
ameliebaldwin,1.47E+12,7/29/16 8:56,0,0,RT @gerfingerpoken: Defund Hillary Clinton Planned Parenthood Baby Body Chop Shop: https://t.co/raaxiAgC39 - #Prolife - https://t.co/2YzH20äó_
ameliebaldwin,1.47E+12,7/29/16 8:57,0,0,RT @InGodIDoTrust: Trump fires back. https://t.co/emE70Jtx3E
ameliebaldwin,1.47E+12,7/29/16 8:57,0,0,RT @gerfingerpoken: (IBD) Climate Madness: Obama Pledges 28% Emissions Cut To U.N. Hoaxsters https://t.co/mV4hL7z1dy  - #PJNET - https://t.äó_
ameliebaldwin,1.47E+12,7/29/16 8:58,0,0,RT @gerfingerpoken: (IBD) #HumaAbedin: @HillaryClinton's Unindicted Email Co-Conspirator - @IBDeditorials - https://t.co/BbXEbO6Xzm  - httpäó_
ameliebaldwin,1.47E+12,7/29/16 8:58,0,0,RT @InGodIDoTrust: DNC: Trump started the civil war.
ameliebaldwin,1.47E+12,7/29/16 9:00,0,0,"RT @_HankRearden: Yeah Trump is the treasonous one, not Hillary who sold US favors for money @becasilverstein @DriverBrian @GaryByrneAuthoräó_"
ameliebaldwin,1.47E+12,7/29/16 12:25,1,3,"I don't vote dems, but...poor Bernie https://t.co/u8O7V9kxKv"
ten_gop,1.47E+12,7/29/16 14:26,138,158,"Phil Robertson: ""It took Bibles and guns in order to found America.."" https://t.co/JYMgHQIce8"
ameliebaldwin,1.47E+12,7/29/16 16:03,0,0,RT @FreeBeacon: .@AaronBMacLean: @HillaryClinton Didnäó»t Reach Undecided Americans with Speech https://t.co/ATxXKf2rQu https://t.co/968BikP7äó_
ameliebaldwin,1.47E+12,7/29/16 16:04,0,0,"RT @akawhit1: July 26, 2016: The Day that the #DNC Died and Nobody Said Anything https://t.co/O31wCYxp2h."
ameliebaldwin,1.47E+12,7/29/16 16:04,0,0,RT @Callisto1947: Sheriff David Clarke Hits A Home Run While Interviewing The Next President Of The United States!! #tcot #gop #ccot  httpsäó_
ameliebaldwin,1.47E+12,7/29/16 16:05,0,0,RT @SamuelWhiskey2: Too many #GOP politicians say what #Conservatives want to hear but fail miserably to hold to #Conservative principles iäó_
ameliebaldwin,1.47E+12,7/29/16 16:05,0,0,RT @jstines3: I will NEVER vote Trump. He violates so many scriptural principles!  I will NEVER vote Hillary for the same reason! https://täó_
ameliebaldwin,1.47E+12,7/29/16 16:06,0,0,"RT @MDidaskalos: @jstines3 @ChuckNellis Jonah Goldberg: ""#DemsInPhilly about America. #RNCinCLE about loving Trump.If you didn't love Trumpäó_"
ten_gop,1.47E+12,7/29/16 16:30,294,154,RT if you also don't want medieval cults of the 7th century! #StopIslam #BanIslam https://t.co/R2gGBL6xm8
ten_gop,1.47E+12,7/29/16 17:53,129,117,Stepping on American flag_ôïˆ! _ôï_ #BlackWomenDidThat https://t.co/ggVgEL1jaT
ten_gop,1.47E+12,7/29/16 18:09,76,41,"Disgrace! #BlackLivesMatter supporters interrupt a moment of silence for fallen police officers!
#BlackWomenDidThat https://t.co/ZdOZcY0vdo"
ten_gop,1.47E+12,7/29/16 18:15,191,203,"George Soros: 
I fund her.
I own her.
#ImWithHerNow https://t.co/q2CPyJG9rE"
ten_gop,1.47E+12,7/29/16 18:30,658,566,"WATCH_ô_Â Delegate: DNC is replacing Sanders supporters with paid seat fillers to create fake unity!
#ImWithHerNow https://t.co/mXlw4PIxGf"
ten_gop,1.47E+12,7/29/16 19:12,38,33,"Trending #ImWithHerNow costed Hillary 200k to promote!
Looks like a bad investment with conservatives trolling it_ôÖ‰_ôÖ‰ https://t.co/kXTS5jTr0V"
ten_gop,1.47E+12,7/29/16 19:19,0,0,Imagine the Media's reaction if Trump said that!_ôïˆ
ten_gop,1.47E+12,7/29/16 19:40,613,572,"RT if you also love sisters Diamond and Silk! 
#BlackWomenDidThat_ôïè_ôïè https://t.co/vsBfebHVbD"
ten_gop,1.47E+12,7/29/16 19:42,,,RT if you also love sisters Diamond and Silk! 
ten_gop,1.47E+12,7/29/16 20:05,50,26,"BREAKING_ô_Â Merkel promises more äóìRefugeesäóù!
https://t.co/CicUYEVWyk https://t.co/2phaNBHzr5"
ten_gop,1.47E+12,7/29/16 21:04,177,118,"_ô_Â#ClintonCash documentary is free to watch now! 
So show it to '#ImWithHerNow' folks please! https://t.co/tAra7bXr56"
ten_gop,1.47E+12,7/29/16 21:14,564,608,WATCH: During #DemConvention protests black teen plays national anthem for police to show support for their service! https://t.co/8ChSFfxPTC
ten_gop,1.47E+12,7/29/16 21:30,37,26,Merkel: I support Hillary and her immigration policy! #ImWithHerNow https://t.co/4MiJdytkwA
ten_gop,1.47E+12,7/29/16 21:37,393,417,'With the world on fire I'll vote for Trump to save the country over playing gender politics' ~ Sheriff David Clarke https://t.co/1crl2W2Cn0
ten_gop,1.47E+12,7/29/16 22:10,6,9,"WATCH_ôÍ« black guy speaking about #DemsInPhilly He is no longer a Democrat! 
#Demexit https://t.co/2COvYGQrq7"
ten_gop,1.47E+12,7/29/16 22:55,1,0,"#UnityIn5Words_ôïˆ
Paid seat fillers at #DemsInPhilly! https://t.co/eChGBLpikW"
ten_gop,1.47E+12,7/29/16 23:33,282,311,"American blacks stand with Police!_ôïè_ôïè
#UnityIn5Words https://t.co/9mA25f9Gzu"
ten_gop,1.47E+12,7/29/16 23:39,,,American blacks stand with Police!_ôïè_ôïè
ten_gop,1.47E+12,7/30/16 0:22,56,56,Islam has not made an inch of progress over centuries!_ôïˆ https://t.co/eRuqFfCgUd
ten_gop,1.47E+12,7/30/16 0:39,116,43,"WATCH: 'peaceful' &amp; 'tolerant' Muslims attacked girl in Paris metro._ôÖç
#ReligionOfPeace https://t.co/gayUOsQBxd"
ten_gop,1.47E+12,7/30/16 1:31,43,39,"Lefts best weapon is their identity politics of divide-and-conquer! 
#UnityIn5Words
#VoterID https://t.co/Vs67y7MlVT"
ten_gop,1.47E+12,7/30/16 1:52,0,0,"Black Community stands with Trump!
#UnityIn5Words
#TrumpPence16 https://t.co/9dBrb4tEm8"
ten_gop,1.47E+12,7/30/16 2:19,33,28,"Hillary plagiarized Melania's dress COLOR?!_ôïˆ
Hmm_ô_î Where is the Media outcry?
#DemConvention https://t.co/4DCkkmT06f"
ten_gop,1.47E+12,7/30/16 2:23,253,126,"UPDATE_ô_Â Authorities identified officers shot in #SanDiego! 
RT to honor officers in blue!
#BlueLivesMatter https://t.co/qShpvlGosH"
ten_gop,1.47E+12,7/30/16 2:43,166,171,"Sheriff Clarke on #BlackLivesMatter: ""This is a hateful ideology, a dangerous ideology äóñ it needs to be opposed."" https://t.co/kZ7zYeW7n9"
ten_gop,1.47E+12,7/30/16 2:47,0,0,"Sanders and Trump supporters..  UNITE!
#UnityIn5Words https://t.co/jLztxh8vZP"
ten_gop,1.47E+12,7/30/16 3:03,276,72,"VIDEO: Muslim throwing a dog off a roof!_ôÖ« 
I have no words.. 
RT to show the REAL nature of Islam! https://t.co/iqQYoMgZWU"
ten_gop,1.47E+12,7/30/16 4:27,781,874,"'I swear if they bomb Russia, in half an hour every Muslim will die' ~ Vladimir Putin https://t.co/RXpHV0Qxiv"
ten_gop,1.47E+12,7/30/16 15:27,74,50,'All the terrorists are basically migrants. The question is when they migrated to the EU' ~ Viktor Orban https://t.co/fS7uFaX3KY
ten_gop,1.47E+12,7/30/16 16:31,100,64,'All throughout Europe a new reality is rising: entire Muslim neighborhoods..' ~ Geert Wilders https://t.co/vUTjAMSAe6
ten_gop,1.47E+12,7/30/16 17:59,751,817,"BOOM_ôÍ« @IceCube ENDORSED Donald Trump: äóÖHe is what Americans love!"" https://t.co/Z7oYKTDNjs"
ten_gop,1.47E+12,7/30/16 18:36,88,87,@realDonaldTrump 'Americans are hungry to feel once again a sense of mission &amp; greatness' ~ Ronald Reagan https://t.co/mxE56jOatJ
ten_gop,1.47E+12,7/30/16 18:59,124,69,"Obama celebrating
#InternationalFriendshipDay_ôïˆ https://t.co/knl9ApbBPb"
ten_gop,1.47E+12,7/30/16 19:15,372,341,"Huckabee: ""If they can't control their own email maybe they shouldn't be controlling the state secrets of the U.S."" https://t.co/2dWCYqi6mt"
ten_gop,1.47E+12,7/30/16 20:01,343,416,"@realDonaldTrump Hmm_ô_î Why the media keeps silent on Hillary selling off 20% of US uranium to Russia?
#NeverHillary https://t.co/GFfTV6V3Bh"
ten_gop,1.47E+12,7/30/16 20:03,64,33,"Hmm_ô_î Why the media keeps silent on Hillary selling off 20% of US uranium to Russia?
#NeverHillary
#TrumpSacrifices https://t.co/uVIp1xMLHS"
ten_gop,1.47E+12,7/30/16 20:49,1049,771,Saudis don't accept refugees even though they're Muslims. Why the hell should we let them invade our Christian home? https://t.co/g4ItalTvKW
ten_gop,1.47E+12,7/30/16 21:49,201,142,"#TrumpSacrifices his idle life of successful businessman to #MakeAmericaGreatAgain
RT if you feel grateful for this! https://t.co/vz0RSBRTQu"
ten_gop,1.47E+12,7/30/16 21:52,25,35,@realDonaldTrump Great poll! Make America great Again! https://t.co/fRfGi7RJww
ten_gop,1.47E+12,7/30/16 22:10,116,93,"Lying is a family tradition for Clintons_ôïˆ
#TrumpSacrifices fighting them. https://t.co/xq8mquYbUg"
ten_gop,1.47E+12,7/30/16 22:13,78,56,"@realDonaldTrump Hillary's plan to ruin America
Take our guns
Claim Islam is Peaceful
Open Borders for refugees https://t.co/bPRgNwyOOm"
ten_gop,1.47E+12,7/30/16 22:25,343,376,"I love seeing fellow Americans caring for our police!
Show this pic to liberals! https://t.co/JbvzOEx7ee"
ten_gop,1.47E+12,7/30/16 22:47,1116,472,Please spread this video and show it to all feminists and liberals supporting Islam! https://t.co/4dsNlHB9IC
ten_gop,1.47E+12,7/30/16 23:07,215,91,VIDEO: #BlackLivesMatter thugs keep an elderly man from crossing the street on a 90 degree day_ôÖç https://t.co/H5JbucJSaG
ten_gop,1.47E+12,7/30/16 23:58,0,0,"BOOM_ôÍ« Chuck Norris Endorses Trump!
True patriots for Trump!_ôïç https://t.co/u2P9VVkxfQ"
ten_gop,1.47E+12,7/31/16 0:30,61,58,"Poor blacks have been voting Democrat for years but they're still poor..
#TrumpSacrifices his life to change it! https://t.co/RJhrjAvam5"
ten_gop,1.47E+12,7/31/16 0:40,0,0,@HillaryClinton Silent majority is for Trump! Great pic!_ôïˆ Spread it! https://t.co/I7Cdgioc75
ten_gop,1.47E+12,7/31/16 1:48,966,950,"Trump helped this US Marine_ôïˆ after Obama and Hillary left him to rot for 214 days in Mexican prison
#TrumpSacrifices https://t.co/s6vHj0mdjg"
ten_gop,1.47E+12,7/31/16 2:24,0,0,"Hillary Clinton Facilitated Illegal Sale Of Weapons to ISIS While Secretary of State.
https://t.co/WCGhjP0f83 https://t.co/rQbE0KLq9c"
ten_gop,1.47E+12,7/31/16 2:54,42,13,"WATCH_ô_Â how #rapefugees treat women!
Hillary will bring MORE Muslims hereäó_¥Ÿè
#NeverHillary https://t.co/hbYH0iDqbA"
ten_gop,1.47E+12,7/31/16 3:09,471,213,Hillary always claims she supports women rights and yet she takes money from countries that torture women!_ôïˆ https://t.co/Q3Baf1JqVg
ten_gop,1.47E+12,7/31/16 4:30,351,168,Monsanto donated $1M - $5M to Clinton Foundation!  Spread it so libtards know! https://t.co/khR75fLUE2
ten_gop,1.47E+12,7/31/16 14:42,119,82,'The principles of life that Europe has built on are in mortal danger.' ~ Victor Orban https://t.co/2A6VS3r7Lj
ten_gop,1.47E+12,7/31/16 15:49,1209,540,"Muslims Slaughter Over 10,000 Christians and Destroy 13,000 Churches in Nigeria. MSM keeps silence! https://t.co/0z45IlLAUN"
ten_gop,1.47E+12,7/31/16 16:54,14,14,"If Islam is peaceful...
Why are woman forced to cover their bodies to not be raped by males?_ô_î https://t.co/nnj21SJEdf"
ten_gop,1.47E+12,7/31/16 17:58,513,467,Sheriff Clarke: 'Obama's Set This Whole Country on Fire With His Race Politics' https://t.co/WADZh7PYve
ten_gop,1.47E+12,7/31/16 22:52,42,34,"Let's defeat the Media's propaganda! 
Spread this pic!
#TrumpPence16 
#NeverHillary https://t.co/szIYPF9OTp"
ten_gop,1.47E+12,7/31/16 23:55,0,0,"NEW POLL_ôÍ« our military stands with Trump  
#TrumpPence16 
#MakeAmericaGreatAgain https://t.co/thuyokEJHM"
ten_gop,1.47E+12,8/1/16 0:29,36,34,"'The primary concern of the EU is for the Muslims, not their own citizens' ~ Pamela Geller https://t.co/CWwNKlXCN1"
ten_gop,1.47E+12,8/1/16 1:30,171,131,"There are 820,000 illegal aliens in the US!
They are CRIMINALS and MUST be deported! https://t.co/nrnZmJGlBQ"
ten_gop,1.47E+12,8/1/16 3:25,116,85,Obama's friends are on the way to America! https://t.co/RpYM71cESJ
ten_gop,1.47E+12,8/1/16 3:25,152,173,"'I like Donald Trump because he speaks from the heart' ~ Malik Obama
#TrumpPence16 
#MAGA https://t.co/0uLkDfzvXX"
ten_gop,1.47E+12,8/1/16 14:35,163,181,"""Our steel workers and our miners are going back to work again."" ~ Donald Trump
#TrumpPence16 
#Trump2016 https://t.co/GGqp2UpY5P"
ten_gop,1.47E+12,8/1/16 15:49,268,153,"Reminder: Saudi Arabia has funded 20% of Hillary's presidential campaign! 
#NeverHillary https://t.co/oBWodVFwQ0"
ten_gop,1.47E+12,8/1/16 16:53,0,0,"Democrats look after seeing the latest polls.
#Trump2016
#TrumpPence16 https://t.co/xjbPxqV908"
ten_gop,1.47E+12,8/1/16 18:56,70,87,"Hmm_ô_î Have you ever seen people walking around with 'Hillary' flags?!
_ôï_Nope! https://t.co/JDl6JC7Pda"
ten_gop,1.47E+12,8/1/16 19:58,182,181,"'If I was American I would vote for anyone but Hillary Clinton..' ~ Marine Le Pen
#NeverHillary https://t.co/Vm4otHl1Hl"
ten_gop,1.47E+12,8/1/16 20:50,144,83,Reminder: Hillary &amp; Obama want to see more Muslims in America! https://t.co/OKwLpaiTPG
ten_gop,1.47E+12,8/1/16 21:32,99,86,"'Hillary Clinton may be the most corrupt person ever to seek the presidency'~ Donald Trump
#NeverHillary
#Trump2016 https://t.co/SjuVGEiXJj"
ten_gop,1.47E+12,8/1/16 23:03,7,2,"'I hope Donald Trump will be the next US President. Good for America, good for Europe.' ~ Geert Wilders https://t.co/vHK0TccNhU"
ten_gop,1.47E+12,8/2/16 0:10,41,23,"Peaceful Muslims beats pregnant woman to death!
Reminder: Hillary invites these savages to America!
#BanIslam https://t.co/OcBOq7mWiN"
ten_gop,1.47E+12,8/2/16 1:22,276,189,"Metaphors don't get more accurate than this..
RT if you also think that Obama is the worst president! https://t.co/FwhHjRQdrN"
ten_gop,1.47E+12,8/2/16 2:26,256,220,.@POTUS is managing our country for Muslim brotherhood! But what did u expect when u elected someone named Hussein? https://t.co/vXdTBfrngi
ten_gop,1.47E+12,8/2/16 3:04,140,142,"""ISIS threatens us today because of the decisions Hillary Clinton has made.."" ~ Donald Trump https://t.co/QJ2UuQoIPM"
ten_gop,1.47E+12,8/2/16 4:05,60,46,"I stand with police and NO MATTER their color! 
RT if you think the same! https://t.co/weOT963E8M"
ten_gop,1.47E+12,8/2/16 5:08,131,80,"Reminder: Hillary takes money from those who did this!
#NeverHillary https://t.co/a1rVeAmeX2"
ten_gop,1.47E+12,8/2/16 15:28,264,116,Meet peaceful Muslims showing the verses in Quran which says how infidels must be slaughtered! https://t.co/dRrL6Kyaja
ten_gop,1.47E+12,8/2/16 16:29,165,80,RT if you also want Saudis influence OUT of the WH! https://t.co/N8BJ9p2HHr
ten_gop,1.47E+12,8/2/16 18:15,173,168,"It's NOT about color 
It's about the law.
RT if you think the same!
#KorrynGaines https://t.co/fmkU8Fwg0U"
ten_gop,1.47E+12,8/2/16 18:26,108,135,.@HillaryClinton Hmm_ô_î Did you wonder how the Clintons went from zero to $300 million on a government salary?! https://t.co/IF2i6a8fvM
ten_gop,1.47E+12,8/2/16 19:07,,,It's NOT about color 
ten_gop,1.47E+12,8/2/16 19:07,89,142,@realDonaldTrump Hmm_ô_î Did you wonder how the Clintons went from zero to $300 million on a government salary?! https://t.co/ZPIQsiLv92
ten_gop,1.47E+12,8/2/16 19:37,511,356,WATCH: father of #Benghazi victim: #HillaryClinton lied to me and the American public https://t.co/ZkTqeQmiv4
ten_gop,1.47E+12,8/2/16 19:38,470,590,"@realDonaldTrump Latinos &amp; Blacks for Trump! 
The best way to piss liberals off is to show this pic!
Try it! _ôïç https://t.co/k4HUME2Wsy"
ten_gop,1.47E+12,8/2/16 19:54,210,174,"Poll among independent voters:
Trump 50%
Clinton 37%
#TrumpOlympics https://t.co/LcQU8UDI5M"
ten_gop,1.47E+12,8/2/16 20:43,263,205,"Take a look at this 'brutal' cop_ôïˆ
#BlueLivesMatter https://t.co/QdtmBlDylT"
ten_gop,1.47E+12,8/2/16 20:56,,,Take a look at this 'brutal' cop_ôïˆ
ten_gop,1.47E+12,8/2/16 21:49,213,151,MSM continues to cover Hillary's rallies incorrectly. Shameful! https://t.co/IYvOSOqYUw
ten_gop,1.47E+12,8/2/16 21:54,329,376,"Mike Pence: 'Thanks to the men and women of law enforcement in Nevada &amp; across the US!'
#BlueLivesMatter
#Trump2016 https://t.co/UsbxULcBSj"
ten_gop,1.47E+12,8/2/16 22:08,271,135,"Hillary Clinton took $100,000 from a Company with ISIS ties!
RETWEET to make sure everybody knows it! https://t.co/roEqTd6RZN"
ten_gop,1.47E+12,8/2/16 22:37,1,1,@FoxNews @AmbJohnBolton ISIS was created by Clinton!
ten_gop,1.47E+12,8/2/16 22:59,403,342,"'Hillary is stealing America, whereas Donald Trump is trying to save our society.' ~ Herman Cain
#TrumpOlympics https://t.co/4nH9Cl4BoX"
ten_gop,1.47E+12,8/2/16 23:26,58,22,WATCH: Pope Francis _ôï_DEFENDS Muslims after a priest was killed in France!!! https://t.co/Pyqetj4l5u
ten_gop,1.47E+12,8/3/16 0:04,103,89,"See the difference: 
Trump BUILDS cities
Hillary BOMBS cities! 
#TrumpOlympics 
#TrumpPence16 https://t.co/V3mO3H91js"
ten_gop,1.47E+12,8/3/16 0:19,6,6,@HillaryClinton Silent majority is for @realDonaldTrump! https://t.co/k7p5PLKIoW
ten_gop,1.47E+12,8/3/16 0:20,150,174,".@realDonaldTrump: ""I hate the way our veterans have been treated by John [McCain] and other people..."" https://t.co/9F6S8O4uaF"
ten_gop,1.47E+12,8/3/16 0:37,1171,532,"WATCH: Muslims beating a woman &amp; laughing about it!
I want EVERY feminist to watch this video! Spread it please! https://t.co/cf9gCPRoCY"
ten_gop,1.47E+12,8/3/16 0:51,,,WATCH: Muslims beating a woman &amp; laughing about it!
ten_gop,1.47E+12,8/3/16 1:01,145,75,"BREAKING: Obama paid $400 million to Iran as 4 Americans detained in Tehran were freed.
https://t.co/bhSO2cNMUw https://t.co/qxQI6zgeJw"
ten_gop,1.47E+12,8/3/16 1:30,138,100,The only reason we can't defeat these 'elite' fighters_ôïˆ of #ISIS is treason! https://t.co/IqPvleYjP6
ten_gop,1.47E+12,8/3/16 1:59,594,588,"'If Donald Trump owes anybody an apology, how come Hillary doesn't owe the whole country an apology?'~ Newt Gingrich https://t.co/Zd1khHZcsq"
ten_gop,1.47E+12,8/3/16 2:14,881,971,Sheriff David Clarke: äóÖThe Best Thing About the Obama Presidency Right Now Is That Itäó»s Coming to an Endäó» https://t.co/vZwo0It5ai
ten_gop,1.47E+12,8/3/16 2:30,23,38,@HillaryClinton Silent majority is for @realDonaldTrump! https://t.co/jsAoVNbQws
ten_gop,1.47E+12,8/3/16 2:33,86,54,"7 TWEETS on #KhizrKhan from @CNN in just 1 hour! 
No other news to cover?!
#PROPAGANDA https://t.co/W1ogBaqbvk"
ten_gop,1.47E+12,8/3/16 2:39,,,7 TWEETS on #KhizrKhan from @CNN in just 1 hour! 
ten_gop,1.47E+12,8/3/16 2:45,459,334,"Son is killed by Muslims, in a Muslim country, in a war that Hillary supported..
But Dems attack Trump_ô»‹
#KhizrKhan https://t.co/eNox9d7D74"
ten_gop,1.47E+12,8/3/16 2:51,242,319,@realDonaldTrump I think you should consider this_ôïˆ https://t.co/WF8Xim61LG
ten_gop,1.47E+12,8/3/16 5:13,230,128,"That's how Obama-Clinton recovery looks like_ôïˆ
RT to spread awareness! https://t.co/56t62XTH2d"
ameliebaldwin,1.47E+12,8/3/16 9:56,0,0,RT @JohnKStahlUSA: Ban these shills from moderating any upcoming debate. They are not journalists. #tcot #ccot #gop #maga https://t.co/vqB5äó_
ameliebaldwin,1.47E+12,8/3/16 9:57,0,0,"RT @ophidianpilot: Bombshell Reveal: NSA has Clintonäó»s deleted emails, whistleblower claims 
https://t.co/wk5SDejLp5 via @RightWingNews"
ameliebaldwin,1.47E+12,8/3/16 9:57,0,0,RT @kwilli1046: Ted Cruz Stands Alone with Integrity against Trump. RT if you agree with By Janell Ross | The Washington Post https://t.co/äó_
ameliebaldwin,1.47E+12,8/3/16 9:57,0,0,"RT @markflesberg: OBAMA IS A TERRORIST !!! SECRETLY GAVE 
$100 MILLION TO IRAN. CREATED ISIS.
@HillaryClinton BELONGS IN PRISON. https://t.äó_"
ameliebaldwin,1.47E+12,8/3/16 9:57,0,0,RT @Letters4America: Democrats in charge of VA are Changing Records to Make Dead Patients Appear Alive. Think Clinton will be better?  httpäó_
ameliebaldwin,1.47E+12,8/3/16 9:57,0,0,"RT @Boazziz: 2 World leaders in recent history have demanded #Jews lay down their weapons &amp; #Surrender, The 1st was #Hitler &amp; the 2nd #Obama"
ameliebaldwin,1.47E+12,8/3/16 10:37,0,0,RT @MONAKatOILS: @trump2016fan got to love Trump. @SpeakerRyan kept saying he is not ready yet to endorse him. Tables turned around. Karma.
ameliebaldwin,1.47E+12,8/3/16 10:37,0,0,RT @PattyWhite_NYM: She probably doesn't deserve to go to Harvard but I'm _ôÍ__ôÍ__ôÍ__ôÍ__ôÍ_ https://t.co/DpGu3r8fzg
ten_gop,1.47E+12,8/3/16 15:23,173,132,"We have 2 problems:
Muslims who keep attacking us every day 
Liberals who keep calling them peaceful! https://t.co/FApKNXsJ3n"
ten_gop,1.47E+12,8/3/16 16:26,407,351,Hmm_ô_î Trump was never called a racist in 68 years until he opposed Hillary for president! https://t.co/5jNc7Jgjhc
ameliebaldwin,1.47E+12,8/3/16 17:53,15,8,"It's either working class ""kills"" her, or she kills working class
So make your choice!!!! #tcot https://t.co/LkLqJIT1o6"
ten_gop,1.47E+12,8/3/16 18:41,0,0,"RT @tpartynews: Donald Trump has my vote.
#ElectionDayIn5Words"
ten_gop,1.47E+12,8/3/16 18:43,193,67,"WATCH_ô_Â Muslims firebomb bus in Paris &amp; shout ""Allah Akbar""..
#MuslimAwarenessMonth https://t.co/V13Bbpc8IW"
ten_gop,1.47E+12,8/3/16 18:44,0,0,@mike_pence #CrookedHillary has more security on her book tour than she provided to our diplomats in #Benghazi! https://t.co/B5jZzHhWsu
ten_gop,1.47E+12,8/3/16 18:58,457,437,"VIDEO: Retired @USArmy Lt. Col. Louis Dorfman said he was ""proud"" to give @realDonaldTrump his Purple Heart. https://t.co/FUWLgPVVHu"
ten_gop,1.47E+12,8/3/16 19:26,651,421,"Obama sent $400M cash on an unmarked plane to Iran!!
Sorry, Detroit! Muslims need this money more! https://t.co/qvndQs35Ez"
ten_gop,1.47E+12,8/3/16 19:41,14,12,Hmm_ô_î #KhizrKhan's wife was not allowed to speak.. Maybe  because in Islam women are considered speechless animals.. https://t.co/6bKaNKvDzZ
ten_gop,1.47E+12,8/3/16 19:46,95,87,"Remember how Trump helped out with victims of Islamic terrorism!
#TrumpPence16 https://t.co/SiJyxtCz0e"
ten_gop,1.47E+12,8/3/16 20:27,536,305,Please RT If You Think A Photo ID Should Be Required To Vote! https://t.co/gSriBDTKiv
ten_gop,1.47E+12,8/3/16 20:37,17,21,"I love to see some Blacks starting to wake up! 
Spread this pic! MSM won't show it! https://t.co/qn1Np7VBOe"
ten_gop,1.47E+12,8/3/16 21:10,253,254,"10,000+ to come out for Trump rally &amp; thousands already here waiting to get in!
#Florida #TrumpPence16 https://t.co/9ktfry2YVE"
ten_gop,1.47E+12,8/3/16 21:20,250,218,But the Media keeps saying that Americans don't support Trump_ô»‹ https://t.co/CqW22KFPj4
ten_gop,1.47E+12,8/3/16 21:27,162,165,"Eastwood said he'd vote for Trump b/c Hillary Clinton ""gonna follow in Obamaäó»s footsteps."" https://t.co/FBwz2m513V"
ten_gop,1.47E+12,8/3/16 21:33,324,187,"Obama secretly gave #Iran $400 mil US taxpayer $... 
RT if you also think he is traitor!
#ImpeachObama https://t.co/WqKS6FEapX"
